datetime,demand_mw,actual_risk_label,predicted_risk_label,risk_score
2018-06-17 06:00:00,22387.0,Low,Low,0.0
2018-06-17 07:00:00,22796.0,Low,Low,0.0
2018-06-17 08:00:00,24422.0,Low,Low,0.0
2018-06-17 09:00:00,26916.0,Low,Low,0.0
2018-06-17 10:00:00,29490.0,Low,Low,0.0
2018-06-17 11:00:00,31990.0,Low,Low,0.0
2018-06-17 12:00:00,34369.0,Medium,Low,0.0
2018-06-17 13:00:00,36307.0,Medium,Medium,0.19
2018-06-17 14:00:00,37957.0,Medium,Medium,1.5
2018-06-17 15:00:00,39481.0,Medium,Medium,9.22
2018-06-17 16:00:00,41028.0,High,High,51.51
2018-06-17 17:00:00,42269.0,High,High,80.73
2018-06-17 18:00:00,42875.0,High,High,90.64
2018-06-17 19:00:00,42521.0,High,High,85.42
2018-06-17 20:00:00,41433.0,High,High,87.02
2018-06-17 21:00:00,40364.0,High,High,63.17
2018-06-17 22:00:00,39411.0,Medium,Medium,11.4
2018-06-17 23:00:00,36619.0,Medium,Medium,3.65
2018-06-18 00:00:00,33325.0,Low,Low,0.27
2018-06-18 01:00:00,30588.0,Low,Low,0.19
2018-06-18 02:00:00,28702.0,Low,Low,0.0
2018-06-18 03:00:00,27467.0,Low,Low,0.0
2018-06-18 04:00:00,26762.0,Low,Low,0.0
2018-06-18 05:00:00,26992.0,Low,Low,0.0
2018-06-18 06:00:00,28252.0,Low,Low,0.0
2018-06-18 07:00:00,30635.0,Low,Low,0.0
2018-06-18 08:00:00,33723.0,Low,Low,0.01
2018-06-18 09:00:00,36543.0,Medium,Medium,0.17
2018-06-18 10:00:00,39402.0,Medium,Medium,3.19
2018-06-18 11:00:00,42429.0,High,High,50.69
2018-06-18 12:00:00,45148.0,High,High,83.73
2018-06-18 13:00:00,47386.0,High,High,91.02
2018-06-18 14:00:00,49433.0,High,High,95.64
2018-06-18 15:00:00,50819.0,High,High,96.13
2018-06-18 16:00:00,51818.0,High,High,96.54
2018-06-18 17:00:00,52558.0,High,High,97.83
2018-06-18 18:00:00,52213.0,High,High,99.22
2018-06-18 19:00:00,51597.0,High,High,98.51
2018-06-18 20:00:00,50107.0,High,High,97.93
2018-06-18 21:00:00,48437.0,High,High,95.65
2018-06-18 22:00:00,46151.0,High,High,90.39
2018-06-18 23:00:00,42504.0,High,High,71.19
2018-06-19 00:00:00,38855.0,Medium,Medium,16.84
2018-06-19 01:00:00,35932.0,Medium,Medium,2.94
2018-06-19 02:00:00,33983.0,Low,Low,1.01
2018-06-19 03:00:00,32655.0,Low,Low,0.35
2018-06-19 04:00:00,31866.0,Low,Low,0.14
2018-06-19 05:00:00,31868.0,Low,Low,0.2
2018-06-19 06:00:00,33043.0,Low,Low,0.11
2018-06-19 07:00:00,35290.0,Medium,Medium,0.6
2018-06-19 08:00:00,37708.0,Medium,Medium,6.31
2018-06-19 09:00:00,39714.0,Medium,Medium,22.03
2018-06-19 10:00:00,41662.0,High,High,73.54
2018-06-19 11:00:00,43493.0,High,High,93.72
2018-06-19 12:00:00,44735.0,High,High,95.27
2018-06-19 13:00:00,45569.0,High,High,95.85
2018-06-19 14:00:00,46157.0,High,High,98.46
2018-06-19 15:00:00,46638.0,High,High,98.93
2018-06-19 16:00:00,46827.0,High,High,99.01
2018-06-19 17:00:00,46891.0,High,High,99.34
2018-06-19 18:00:00,47159.0,High,High,99.47
2018-06-19 19:00:00,46257.0,High,High,98.68
2018-06-19 20:00:00,44675.0,High,High,98.68
2018-06-19 21:00:00,42553.0,High,High,98.25
2018-06-19 22:00:00,40801.0,High,High,92.37
2018-06-19 23:00:00,37203.0,Medium,Medium,22.8
2018-06-20 00:00:00,33557.0,Low,Medium,1.51
2018-06-20 01:00:00,30413.0,Low,Low,1.17
2018-06-20 02:00:00,28443.0,Low,Low,0.35
2018-06-20 03:00:00,27105.0,Low,Low,0.33
2018-06-20 04:00:00,26352.0,Low,Low,0.0
2018-06-20 05:00:00,26337.0,Low,Low,0.0
2018-06-20 06:00:00,27368.0,Low,Low,0.05
2018-06-20 07:00:00,29491.0,Low,Low,0.48
2018-06-20 08:00:00,31880.0,Low,Low,0.57
2018-06-20 09:00:00,33609.0,Low,Low,0.94
2018-06-20 10:00:00,35253.0,Medium,Medium,2.39
2018-06-20 11:00:00,37019.0,Medium,Medium,3.21
2018-06-20 12:00:00,38858.0,Medium,Medium,10.16
2018-06-20 13:00:00,40101.0,High,High,52.63
2018-06-20 14:00:00,41600.0,High,High,96.37
2018-06-20 15:00:00,42585.0,High,High,99.34
2018-06-20 16:00:00,43138.0,High,High,99.54
2018-06-20 17:00:00,43429.0,High,High,99.16
2018-06-20 18:00:00,43098.0,High,High,98.98
2018-06-20 19:00:00,41990.0,High,High,98.27
2018-06-20 20:00:00,40967.0,High,High,97.88
2018-06-20 21:00:00,40311.0,High,Medium,48.24
2018-06-20 22:00:00,38886.0,Medium,Medium,20.94
2018-06-20 23:00:00,36080.0,Medium,Medium,3.46
2018-06-21 00:00:00,33077.0,Low,Low,3.1
2018-06-21 01:00:00,30413.0,Low,Low,0.1
2018-06-21 02:00:00,28629.0,Low,Low,0.0
2018-06-21 03:00:00,27522.0,Low,Low,0.01
2018-06-21 04:00:00,26867.0,Low,Low,0.0
2018-06-21 05:00:00,27044.0,Low,Low,0.0
2018-06-21 06:00:00,28364.0,Low,Low,0.01
2018-06-21 07:00:00,30481.0,Low,Low,0.02
2018-06-21 08:00:00,32710.0,Low,Low,0.02
2018-06-21 09:00:00,34011.0,Low,Medium,0.8
2018-06-21 10:00:00,35179.0,Medium,Medium,1.81
2018-06-21 11:00:00,36351.0,Medium,Medium,2.28
2018-06-21 12:00:00,37229.0,Medium,Medium,9.21
2018-06-21 13:00:00,38167.0,Medium,Medium,13.7
2018-06-21 14:00:00,39433.0,Medium,Medium,28.0
2018-06-21 15:00:00,40603.0,High,High,86.09
2018-06-21 16:00:00,41603.0,High,High,98.81
2018-06-21 17:00:00,42601.0,High,High,99.59
2018-06-21 18:00:00,43006.0,High,High,99.61
2018-06-21 19:00:00,42317.0,High,High,96.88
2018-06-21 20:00:00,40734.0,High,High,94.94
2018-06-21 21:00:00,39399.0,Medium,Medium,43.81
2018-06-21 22:00:00,38261.0,Medium,Medium,4.5
2018-06-21 23:00:00,35435.0,Medium,Medium,2.29
2018-06-22 00:00:00,32318.0,Low,Low,1.3
2018-06-22 01:00:00,29654.0,Low,Low,0.01
2018-06-22 02:00:00,27867.0,Low,Low,0.01
2018-06-22 03:00:00,26814.0,Low,Low,0.0
2018-06-22 04:00:00,26194.0,Low,Low,0.0
2018-06-22 05:00:00,26283.0,Low,Low,0.0
2018-06-22 06:00:00,27362.0,Low,Low,0.0
2018-06-22 07:00:00,29217.0,Low,Low,0.0
2018-06-22 08:00:00,31115.0,Low,Low,0.13
2018-06-22 09:00:00,32570.0,Low,Low,0.11
2018-06-22 10:00:00,33505.0,Low,Medium,0.62
2018-06-22 11:00:00,34164.0,Low,Medium,1.53
2018-06-22 12:00:00,34504.0,Medium,Medium,2.12
2018-06-22 13:00:00,34576.0,Medium,Medium,2.71
2018-06-22 14:00:00,34629.0,Medium,Medium,5.16
2018-06-22 15:00:00,34389.0,Medium,Medium,4.41
2018-06-22 16:00:00,34157.0,Low,Medium,3.37
2018-06-22 17:00:00,33883.0,Low,Medium,2.74
2018-06-22 18:00:00,33332.0,Low,Medium,2.21
2018-06-22 19:00:00,32390.0,Low,Medium,1.23
2018-06-22 20:00:00,31606.0,Low,Low,0.67
2018-06-22 21:00:00,31422.0,Low,Low,0.91
2018-06-22 22:00:00,30877.0,Low,Low,0.75
2018-06-22 23:00:00,29196.0,Low,Low,0.68
2018-06-23 00:00:00,27095.0,Low,Low,0.0
2018-06-23 01:00:00,25255.0,Low,Low,0.0
2018-06-23 02:00:00,23962.0,Low,Low,0.0
2018-06-23 03:00:00,23201.0,Low,Low,0.0
2018-06-23 04:00:00,22744.0,Low,Low,0.0
2018-06-23 05:00:00,22669.0,Low,Low,0.0
2018-06-23 06:00:00,23010.0,Low,Low,0.0
2018-06-23 07:00:00,23516.0,Low,Low,0.0
2018-06-23 08:00:00,24734.0,Low,Low,0.0
2018-06-23 09:00:00,26414.0,Low,Low,0.0
2018-06-23 10:00:00,27871.0,Low,Low,0.0
2018-06-23 11:00:00,29050.0,Low,Low,0.0
2018-06-23 12:00:00,29538.0,Low,Low,0.0
2018-06-23 13:00:00,29804.0,Low,Low,0.0
2018-06-23 14:00:00,29808.0,Low,Low,0.01
2018-06-23 15:00:00,29867.0,Low,Low,0.0
2018-06-23 16:00:00,30096.0,Low,Low,0.12
2018-06-23 17:00:00,30626.0,Low,Low,0.12
2018-06-23 18:00:00,31193.0,Low,Low,0.04
2018-06-23 19:00:00,31295.0,Low,Low,0.04
2018-06-23 20:00:00,31139.0,Low,Low,0.12
2018-06-23 21:00:00,31071.0,Low,Low,0.12
2018-06-23 22:00:00,30967.0,Low,Low,0.0
2018-06-23 23:00:00,29512.0,Low,Low,0.0
2018-06-24 00:00:00,27624.0,Low,Low,0.0
2018-06-24 01:00:00,25828.0,Low,Low,0.0
2018-06-24 02:00:00,24526.0,Low,Low,0.0
2018-06-24 03:00:00,23650.0,Low,Low,0.0
2018-06-24 04:00:00,23100.0,Low,Low,0.0
2018-06-24 05:00:00,22912.0,Low,Low,0.0
2018-06-24 06:00:00,22901.0,Low,Low,0.0
2018-06-24 07:00:00,23245.0,Low,Low,0.0
2018-06-24 08:00:00,24669.0,Low,Low,0.0
2018-06-24 09:00:00,27002.0,Low,Low,0.0
2018-06-24 10:00:00,29511.0,Low,Low,0.0
2018-06-24 11:00:00,31952.0,Low,Low,0.0
2018-06-24 12:00:00,34300.0,Medium,Low,0.0
2018-06-24 13:00:00,36150.0,Medium,Medium,0.53
2018-06-24 14:00:00,37741.0,Medium,Medium,1.13
2018-06-24 15:00:00,38805.0,Medium,Medium,13.08
2018-06-24 16:00:00,39699.0,Medium,Medium,33.05
2018-06-24 17:00:00,40315.0,High,High,60.27
2018-06-24 18:00:00,40790.0,High,High,72.54
2018-06-24 19:00:00,40563.0,High,High,56.12
2018-06-24 20:00:00,39342.0,Medium,Medium,41.29
2018-06-24 21:00:00,37945.0,Medium,Medium,15.45
2018-06-24 22:00:00,36671.0,Medium,Medium,9.02
2018-06-24 23:00:00,34024.0,Low,Medium,3.41
2018-06-25 00:00:00,31067.0,Low,Low,0.56
2018-06-25 01:00:00,28482.0,Low,Low,0.17
2018-06-25 02:00:00,26738.0,Low,Low,0.0
2018-06-25 03:00:00,25605.0,Low,Low,0.0
2018-06-25 04:00:00,25080.0,Low,Low,0.0
2018-06-25 05:00:00,25333.0,Low,Low,0.0
2018-06-25 06:00:00,26324.0,Low,Low,0.0
2018-06-25 07:00:00,28487.0,Low,Low,0.0
2018-06-25 08:00:00,31010.0,Low,Low,0.0
2018-06-25 09:00:00,32692.0,Low,Low,0.0
2018-06-25 10:00:00,33998.0,Low,Medium,0.29
2018-06-25 11:00:00,35215.0,Medium,Medium,1.91
2018-06-25 12:00:00,36232.0,Medium,Medium,2.52
2018-06-25 13:00:00,37067.0,Medium,Medium,6.75
2018-06-25 14:00:00,38224.0,Medium,Medium,10.28
2018-06-25 15:00:00,39105.0,Medium,Medium,25.74
2018-06-25 16:00:00,39935.0,High,High,51.58
2018-06-25 17:00:00,40581.0,High,High,81.32
2018-06-25 18:00:00,40808.0,High,High,90.12
2018-06-25 19:00:00,39879.0,High,High,64.8
2018-06-25 20:00:00,38091.0,Medium,Medium,25.62
2018-06-25 21:00:00,36548.0,Medium,Medium,12.15
2018-06-25 22:00:00,35309.0,Medium,Medium,6.81
2018-06-25 23:00:00,32289.0,Low,Medium,3.39
2018-06-26 00:00:00,29038.0,Low,Low,0.98
2018-06-26 01:00:00,26408.0,Low,Low,0.04
2018-06-26 02:00:00,24753.0,Low,Low,0.04
2018-06-26 03:00:00,23722.0,Low,Low,0.04
2018-06-26 04:00:00,23140.0,Low,Low,0.04
2018-06-26 05:00:00,23392.0,Low,Low,0.0
2018-06-26 06:00:00,24281.0,Low,Low,0.0
2018-06-26 07:00:00,26312.0,Low,Low,0.0
2018-06-26 08:00:00,28432.0,Low,Low,0.01
2018-06-26 09:00:00,29985.0,Low,Low,0.11
2018-06-26 10:00:00,31325.0,Low,Low,0.13
2018-06-26 11:00:00,32775.0,Low,Low,0.07
2018-06-26 12:00:00,34190.0,Low,Medium,1.38
2018-06-26 13:00:00,35362.0,Medium,Medium,2.42
2018-06-26 14:00:00,36336.0,Medium,Medium,3.24
2018-06-26 15:00:00,37159.0,Medium,Medium,4.54
2018-06-26 16:00:00,38437.0,Medium,Medium,5.66
2018-06-26 17:00:00,39206.0,Medium,Medium,18.21
2018-06-26 18:00:00,39441.0,Medium,High,50.45
2018-06-26 19:00:00,38707.0,Medium,Medium,19.04
2018-06-26 20:00:00,37249.0,Medium,Medium,6.31
2018-06-26 21:00:00,35923.0,Medium,Medium,3.04
2018-06-26 22:00:00,34961.0,Medium,Medium,2.49
2018-06-26 23:00:00,32196.0,Low,Low,2.67
2018-06-27 00:00:00,29261.0,Low,Low,0.26
2018-06-27 01:00:00,26915.0,Low,Low,0.0
2018-06-27 02:00:00,25363.0,Low,Low,0.0
2018-06-27 03:00:00,24404.0,Low,Low,0.0
2018-06-27 04:00:00,23944.0,Low,Low,0.0
2018-06-27 05:00:00,24295.0,Low,Low,0.0
2018-06-27 06:00:00,25506.0,Low,Low,0.0
2018-06-27 07:00:00,27710.0,Low,Low,0.0
2018-06-27 08:00:00,29883.0,Low,Low,0.03
2018-06-27 09:00:00,31304.0,Low,Low,0.02
2018-06-27 10:00:00,32494.0,Low,Low,0.04
2018-06-27 11:00:00,33678.0,Low,Low,0.37
2018-06-27 12:00:00,34402.0,Medium,Medium,1.47
2018-06-27 13:00:00,34677.0,Medium,Medium,2.21
2018-06-27 14:00:00,34817.0,Medium,Medium,2.82
2018-06-27 15:00:00,35005.0,Medium,Medium,4.8
2018-06-27 16:00:00,35032.0,Medium,Medium,3.66
2018-06-27 17:00:00,35293.0,Medium,Medium,3.55
2018-06-27 18:00:00,35508.0,Medium,Medium,3.48
2018-06-27 19:00:00,35357.0,Medium,Medium,2.64
2018-06-27 20:00:00,34994.0,Medium,Medium,2.13
2018-06-27 21:00:00,34919.0,Medium,Medium,1.9
2018-06-27 22:00:00,34490.0,Medium,Medium,2.23
2018-06-27 23:00:00,32423.0,Low,Low,1.65
2018-06-28 00:00:00,30185.0,Low,Low,0.24
2018-06-28 01:00:00,28188.0,Low,Low,0.0
2018-06-28 02:00:00,26927.0,Low,Low,0.0
2018-06-28 03:00:00,26191.0,Low,Low,0.0
2018-06-28 04:00:00,25940.0,Low,Low,0.0
2018-06-28 05:00:00,26259.0,Low,Low,0.0
2018-06-28 06:00:00,27734.0,Low,Low,0.0
2018-06-28 07:00:00,30063.0,Low,Low,0.0
2018-06-28 08:00:00,32727.0,Low,Low,0.01
2018-06-28 09:00:00,34786.0,Medium,Medium,0.34
2018-06-28 10:00:00,36755.0,Medium,Medium,1.79
2018-06-28 11:00:00,38665.0,Medium,Medium,2.75
2018-06-28 12:00:00,40433.0,High,Medium,40.62
2018-06-28 13:00:00,41936.0,High,High,81.78
2018-06-28 14:00:00,43441.0,High,High,88.4
2018-06-28 15:00:00,44429.0,High,High,93.02
2018-06-28 16:00:00,45139.0,High,High,94.52
2018-06-28 17:00:00,45811.0,High,High,95.87
2018-06-28 18:00:00,46350.0,High,High,96.08
2018-06-28 19:00:00,46021.0,High,High,91.32
2018-06-28 20:00:00,44678.0,High,High,92.45
2018-06-28 21:00:00,42901.0,High,High,91.03
2018-06-28 22:00:00,41619.0,High,High,80.3
2018-06-28 23:00:00,38478.0,Medium,Medium,26.55
2018-06-29 00:00:00,34956.0,Medium,Medium,2.67
2018-06-29 01:00:00,31942.0,Low,Low,0.58
2018-06-29 02:00:00,29691.0,Low,Low,0.18
2018-06-29 03:00:00,28338.0,Low,Low,0.01
2018-06-29 04:00:00,27376.0,Low,Low,0.0
2018-06-29 05:00:00,27318.0,Low,Low,0.0
2018-06-29 06:00:00,28185.0,Low,Low,0.0
2018-06-29 07:00:00,30251.0,Low,Low,0.0
2018-06-29 08:00:00,33322.0,Low,Low,0.25
2018-06-29 09:00:00,36101.0,Medium,Medium,1.07
2018-06-29 10:00:00,38540.0,Medium,Medium,2.93
2018-06-29 11:00:00,40893.0,High,Medium,43.49
2018-06-29 12:00:00,42865.0,High,High,88.89
2018-06-29 13:00:00,44489.0,High,High,93.79
2018-06-29 14:00:00,45791.0,High,High,98.33
2018-06-29 15:00:00,46826.0,High,High,97.36
2018-06-29 16:00:00,47825.0,High,High,97.38
2018-06-29 17:00:00,48752.0,High,High,96.05
2018-06-29 18:00:00,49105.0,High,High,96.38
2018-06-29 19:00:00,48321.0,High,High,95.82
2018-06-29 20:00:00,46534.0,High,High,95.98
2018-06-29 21:00:00,44158.0,High,High,95.67
2018-06-29 22:00:00,42343.0,High,High,92.04
2018-06-29 23:00:00,39099.0,Medium,Medium,45.19
2018-06-30 00:00:00,35639.0,Medium,Medium,2.37
2018-06-30 01:00:00,32443.0,Low,Low,0.78
2018-06-30 02:00:00,30093.0,Low,Low,0.0
2018-06-30 03:00:00,28392.0,Low,Low,0.0
2018-06-30 04:00:00,27226.0,Low,Low,0.0
2018-06-30 05:00:00,26624.0,Low,Low,0.0
2018-06-30 06:00:00,26411.0,Low,Low,0.0
2018-06-30 07:00:00,27026.0,Low,Low,0.0
2018-06-30 08:00:00,29393.0,Low,Low,0.23
2018-06-30 09:00:00,32697.0,Low,Low,0.24
2018-06-30 10:00:00,36256.0,Medium,Medium,1.0
2018-06-30 11:00:00,39459.0,Medium,Medium,2.58
2018-06-30 12:00:00,41902.0,High,High,70.4
2018-06-30 13:00:00,43803.0,High,High,94.9
2018-06-30 14:00:00,45293.0,High,High,95.67
2018-06-30 15:00:00,46465.0,High,High,98.45
2018-06-30 16:00:00,47711.0,High,High,97.54
2018-06-30 17:00:00,48790.0,High,High,97.42
2018-06-30 18:00:00,49341.0,High,High,97.44
2018-06-30 19:00:00,49031.0,High,High,96.85
2018-06-30 20:00:00,47522.0,High,High,96.03
2018-06-30 21:00:00,45558.0,High,High,94.82
2018-06-30 22:00:00,43940.0,High,High,90.61
2018-06-30 23:00:00,40958.0,High,High,74.4
2018-07-01 00:00:00,37751.0,Medium,Medium,8.59
2018-07-01 01:00:00,34716.0,Medium,Medium,0.93
2018-07-01 02:00:00,32345.0,Low,Low,0.22
2018-07-01 03:00:00,30546.0,Low,Low,0.0
2018-07-01 04:00:00,29300.0,Low,Low,0.02
2018-07-01 05:00:00,28511.0,Low,Low,0.0
2018-07-01 06:00:00,27992.0,Low,Low,0.0
2018-07-01 07:00:00,28211.0,Low,Low,0.0
2018-07-01 08:00:00,30337.0,Low,Low,0.0
2018-07-01 09:00:00,33759.0,Low,Low,0.53
2018-07-01 10:00:00,37516.0,Medium,Medium,1.02
2018-07-01 11:00:00,41130.0,High,Medium,16.45
2018-07-01 12:00:00,44099.0,High,High,91.67
2018-07-01 13:00:00,46378.0,High,High,98.29
2018-07-01 14:00:00,48208.0,High,High,99.82
2018-07-01 15:00:00,49429.0,High,High,99.39
2018-07-01 16:00:00,50466.0,High,High,99.43
2018-07-01 17:00:00,51358.0,High,High,99.43
2018-07-01 18:00:00,51803.0,High,High,99.43
2018-07-01 19:00:00,51437.0,High,High,99.32
2018-07-01 20:00:00,50120.0,High,High,99.32
2018-07-01 21:00:00,48316.0,High,High,99.32
2018-07-01 22:00:00,46807.0,High,High,96.98
2018-07-01 23:00:00,43501.0,High,High,92.18
2018-07-02 00:00:00,39909.0,High,Medium,49.17
2018-07-02 01:00:00,36627.0,Medium,Medium,7.21
2018-07-02 02:00:00,34288.0,Medium,Medium,1.25
2018-07-02 03:00:00,32552.0,Low,Low,0.82
2018-07-02 04:00:00,31450.0,Low,Low,0.31
2018-07-02 05:00:00,31246.0,Low,Low,0.28
2018-07-02 06:00:00,32035.0,Low,Low,0.11
2018-07-02 07:00:00,34136.0,Low,Low,0.39
2018-07-02 08:00:00,37526.0,Medium,Medium,6.93
2018-07-02 09:00:00,40987.0,High,Medium,21.68
2018-07-02 10:00:00,44377.0,High,High,86.43
2018-07-02 11:00:00,47740.0,High,High,98.15
2018-07-02 12:00:00,50475.0,High,High,99.35
2018-07-02 13:00:00,52533.0,High,High,99.48
2018-07-02 14:00:00,54170.0,High,High,99.5
2018-07-02 15:00:00,55159.0,High,High,99.51
2018-07-02 16:00:00,55836.0,High,High,99.51
2018-07-02 17:00:00,56430.0,High,High,99.51
2018-07-02 18:00:00,56609.0,High,High,99.51
2018-07-02 19:00:00,56231.0,High,High,99.42
2018-07-02 20:00:00,54644.0,High,High,99.42
2018-07-02 21:00:00,52757.0,High,High,99.35
2018-07-02 22:00:00,50685.0,High,High,98.67
2018-07-02 23:00:00,46833.0,High,High,93.26
2018-07-03 00:00:00,42919.0,High,High,77.97
2018-07-03 01:00:00,39641.0,Medium,Medium,35.86
2018-07-03 02:00:00,37091.0,Medium,Medium,2.73
2018-07-03 03:00:00,35334.0,Medium,Medium,0.93
2018-07-03 04:00:00,34189.0,Low,Low,1.44
2018-07-03 05:00:00,33912.0,Low,Low,1.04
2018-07-03 06:00:00,34734.0,Medium,Low,1.71
2018-07-03 07:00:00,36759.0,Medium,Medium,4.94
2018-07-03 08:00:00,39728.0,Medium,Medium,10.83
2018-07-03 09:00:00,42680.0,High,High,78.7
2018-07-03 10:00:00,45766.0,High,High,92.07
2018-07-03 11:00:00,48876.0,High,High,95.81
2018-07-03 12:00:00,51603.0,High,High,95.58
2018-07-03 13:00:00,53623.0,High,High,97.88
2018-07-03 14:00:00,54852.0,High,High,99.42
2018-07-03 15:00:00,54908.0,High,High,99.51
2018-07-03 16:00:00,54908.0,High,High,99.51
2018-07-03 17:00:00,54724.0,High,High,99.51
2018-07-03 18:00:00,53679.0,High,High,99.51
2018-07-03 19:00:00,51788.0,High,High,99.42
2018-07-03 20:00:00,49244.0,High,High,99.42
2018-07-03 21:00:00,47292.0,High,High,98.89
2018-07-03 22:00:00,45506.0,High,High,97.53
2018-07-03 23:00:00,42437.0,High,High,92.62
2018-07-04 00:00:00,39340.0,Medium,High,54.81
2018-07-04 01:00:00,36317.0,Medium,Medium,7.69
2018-07-04 02:00:00,34060.0,Low,Medium,2.48
2018-07-04 03:00:00,32477.0,Low,Low,2.29
2018-07-04 04:00:00,31306.0,Low,Low,1.02
2018-07-04 05:00:00,30707.0,Low,Low,0.36
2018-07-04 06:00:00,30668.0,Low,Low,0.82
2018-07-04 07:00:00,31027.0,Low,Low,1.79
2018-07-04 08:00:00,32565.0,Low,Low,2.33
2018-07-04 09:00:00,35299.0,Medium,Medium,5.28
2018-07-04 10:00:00,38405.0,Medium,Medium,12.35
2018-07-04 11:00:00,41539.0,High,High,62.05
2018-07-04 12:00:00,44266.0,High,High,90.47
2018-07-04 13:00:00,46164.0,High,High,94.7
2018-07-04 14:00:00,47275.0,High,High,95.63
2018-07-04 15:00:00,47767.0,High,High,96.32
2018-07-04 16:00:00,47897.0,High,High,95.93
2018-07-04 17:00:00,47504.0,High,High,96.35
2018-07-04 18:00:00,46611.0,High,High,96.93
2018-07-04 19:00:00,44964.0,High,High,96.6
2018-07-04 20:00:00,43361.0,High,High,95.58
2018-07-04 21:00:00,42157.0,High,High,92.82
2018-07-04 22:00:00,40860.0,High,High,77.62
2018-07-04 23:00:00,39131.0,Medium,Medium,26.07
2018-07-05 00:00:00,36699.0,Medium,Medium,8.48
2018-07-05 01:00:00,34220.0,Low,Medium,3.14
2018-07-05 02:00:00,32368.0,Low,Low,1.83
2018-07-05 03:00:00,31209.0,Low,Low,0.22
2018-07-05 04:00:00,30749.0,Low,Low,0.11
2018-07-05 05:00:00,30872.0,Low,Low,0.05
2018-07-05 06:00:00,31845.0,Low,Low,0.11
2018-07-05 07:00:00,33894.0,Low,Low,0.2
2018-07-05 08:00:00,36956.0,Medium,Medium,6.34
2018-07-05 09:00:00,39443.0,Medium,Medium,18.41
2018-07-05 10:00:00,42013.0,High,High,92.43
2018-07-05 11:00:00,44632.0,High,High,99.03
2018-07-05 12:00:00,46809.0,High,High,99.14
2018-07-05 13:00:00,48646.0,High,High,99.33
2018-07-05 14:00:00,50094.0,High,High,99.42
2018-07-05 15:00:00,50858.0,High,High,99.42
2018-07-05 16:00:00,51351.0,High,High,99.42
2018-07-05 17:00:00,52045.0,High,High,99.42
2018-07-05 18:00:00,52503.0,High,High,99.42
2018-07-05 19:00:00,51786.0,High,High,98.85
2018-07-05 20:00:00,50066.0,High,High,98.83
2018-07-05 21:00:00,48431.0,High,High,98.82
2018-07-05 22:00:00,46736.0,High,High,96.92
2018-07-05 23:00:00,43432.0,High,High,86.67
2018-07-06 00:00:00,40087.0,High,Medium,40.69
2018-07-06 01:00:00,37168.0,Medium,Medium,3.57
2018-07-06 02:00:00,35164.0,Medium,Medium,2.04
2018-07-06 03:00:00,33844.0,Low,Low,2.04
2018-07-06 04:00:00,33133.0,Low,Low,0.53
2018-07-06 05:00:00,33129.0,Low,Low,0.87
2018-07-06 06:00:00,34020.0,Low,Low,1.0
2018-07-06 07:00:00,35573.0,Medium,Medium,3.89
2018-07-06 08:00:00,37575.0,Medium,Medium,12.97
2018-07-06 09:00:00,39381.0,Medium,Medium,49.18
2018-07-06 10:00:00,40621.0,High,High,93.55
2018-07-06 11:00:00,41668.0,High,High,97.74
2018-07-06 12:00:00,42539.0,High,High,99.1
2018-07-06 13:00:00,42955.0,High,High,98.8
2018-07-06 14:00:00,43241.0,High,High,99.32
2018-07-06 15:00:00,43594.0,High,High,99.36
2018-07-06 16:00:00,43843.0,High,High,99.39
2018-07-06 17:00:00,43890.0,High,High,99.41
2018-07-06 18:00:00,43651.0,High,High,99.41
2018-07-06 19:00:00,42606.0,High,High,98.33
2018-07-06 20:00:00,40731.0,High,High,96.68
2018-07-06 21:00:00,38882.0,Medium,High,59.0
2018-07-06 22:00:00,37544.0,Medium,Medium,6.63
2018-07-06 23:00:00,34647.0,Medium,Medium,9.43
2018-07-07 00:00:00,31602.0,Low,Low,10.44
2018-07-07 01:00:00,28643.0,Low,Low,0.62
2018-07-07 02:00:00,26556.0,Low,Low,0.32
2018-07-07 03:00:00,25035.0,Low,Low,0.0
2018-07-07 04:00:00,24081.0,Low,Low,0.0
2018-07-07 05:00:00,23519.0,Low,Low,0.0
2018-07-07 06:00:00,23358.0,Low,Low,0.0
2018-07-07 07:00:00,23663.0,Low,Low,0.0
2018-07-07 08:00:00,24818.0,Low,Low,0.0
2018-07-07 09:00:00,26449.0,Low,Low,0.05
2018-07-07 10:00:00,27693.0,Low,Low,1.15
2018-07-07 11:00:00,28681.0,Low,Low,0.41
2018-07-07 12:00:00,29421.0,Low,Low,0.38
2018-07-07 13:00:00,29976.0,Low,Low,0.38
2018-07-07 14:00:00,30565.0,Low,Low,0.61
2018-07-07 15:00:00,31347.0,Low,Low,0.54
2018-07-07 16:00:00,32356.0,Low,Low,0.31
2018-07-07 17:00:00,33430.0,Low,Low,1.15
2018-07-07 18:00:00,34233.0,Low,Medium,2.55
2018-07-07 19:00:00,34170.0,Low,Medium,3.05
2018-07-07 20:00:00,33101.0,Low,Medium,2.59
2018-07-07 21:00:00,31614.0,Low,Low,2.2
2018-07-07 22:00:00,30855.0,Low,Low,1.79
2018-07-07 23:00:00,29070.0,Low,Low,0.17
2018-07-08 00:00:00,26894.0,Low,Low,0.15
2018-07-08 01:00:00,24656.0,Low,Low,0.0
2018-07-08 02:00:00,23196.0,Low,Low,0.0
2018-07-08 03:00:00,22232.0,Low,Low,0.0
