datetime,actual_demand_mw,predicted_demand_mw,model
2018-02-11 23:00:00,27094.0,27161.398,xgboost_regressor
2018-02-12 00:00:00,25302.0,25719.771,xgboost_regressor
2018-02-12 01:00:00,23986.0,24205.443,xgboost_regressor
2018-02-12 02:00:00,23197.0,23647.775,xgboost_regressor
2018-02-12 03:00:00,22871.0,23196.766,xgboost_regressor
2018-02-12 04:00:00,22929.0,23148.082,xgboost_regressor
2018-02-12 05:00:00,23751.0,23737.19,xgboost_regressor
2018-02-12 06:00:00,25945.0,25987.059,xgboost_regressor
2018-02-12 07:00:00,29602.0,28559.857,xgboost_regressor
2018-02-12 08:00:00,31813.0,31248.332,xgboost_regressor
2018-02-12 09:00:00,32458.0,32191.951,xgboost_regressor
2018-02-12 10:00:00,32862.0,32480.248,xgboost_regressor
2018-02-12 11:00:00,33219.0,32778.125,xgboost_regressor
2018-02-12 12:00:00,33252.0,33108.215,xgboost_regressor
2018-02-12 13:00:00,32454.0,33270.773,xgboost_regressor
2018-02-12 14:00:00,31382.0,31905.764,xgboost_regressor
2018-02-12 15:00:00,30524.0,31007.504,xgboost_regressor
2018-02-12 16:00:00,30713.0,30448.193,xgboost_regressor
2018-02-12 17:00:00,31601.0,31458.53,xgboost_regressor
2018-02-12 18:00:00,33745.0,32612.842,xgboost_regressor
2018-02-12 19:00:00,35481.0,34437.54,xgboost_regressor
2018-02-12 20:00:00,35517.0,35471.094,xgboost_regressor
2018-02-12 21:00:00,35013.0,34877.496,xgboost_regressor
2018-02-12 22:00:00,33901.0,33293.914,xgboost_regressor
2018-02-12 23:00:00,31957.0,31668.027,xgboost_regressor
2018-02-13 00:00:00,30098.0,29848.53,xgboost_regressor
2018-02-13 01:00:00,29033.0,28430.596,xgboost_regressor
2018-02-13 02:00:00,28599.0,27735.578,xgboost_regressor
2018-02-13 03:00:00,28574.0,27557.422,xgboost_regressor
2018-02-13 04:00:00,28891.0,28105.0,xgboost_regressor
2018-02-13 05:00:00,30013.0,29269.24,xgboost_regressor
2018-02-13 06:00:00,32493.0,31505.65,xgboost_regressor
2018-02-13 07:00:00,36110.0,34516.504,xgboost_regressor
2018-02-13 08:00:00,37417.0,37214.38,xgboost_regressor
2018-02-13 09:00:00,36171.0,37447.008,xgboost_regressor
2018-02-13 10:00:00,34771.0,36019.09,xgboost_regressor
2018-02-13 11:00:00,33734.0,34515.492,xgboost_regressor
2018-02-13 12:00:00,32841.0,33401.96,xgboost_regressor
2018-02-13 13:00:00,32075.0,32520.762,xgboost_regressor
2018-02-13 14:00:00,31705.0,31911.2,xgboost_regressor
2018-02-13 15:00:00,31677.0,31540.346,xgboost_regressor
2018-02-13 16:00:00,32391.0,31690.746,xgboost_regressor
2018-02-13 17:00:00,33736.0,33075.695,xgboost_regressor
2018-02-13 18:00:00,35810.0,34704.902,xgboost_regressor
2018-02-13 19:00:00,37134.0,36151.285,xgboost_regressor
2018-02-13 20:00:00,36811.0,36618.934,xgboost_regressor
2018-02-13 21:00:00,36078.0,35974.72,xgboost_regressor
2018-02-13 22:00:00,34484.0,34951.746,xgboost_regressor
2018-02-13 23:00:00,32277.0,32442.344,xgboost_regressor
2018-02-14 00:00:00,30254.0,30504.377,xgboost_regressor
2018-02-14 01:00:00,28793.0,28847.57,xgboost_regressor
2018-02-14 02:00:00,28070.0,27776.096,xgboost_regressor
2018-02-14 03:00:00,27789.0,27726.627,xgboost_regressor
2018-02-14 04:00:00,27910.0,27996.367,xgboost_regressor
2018-02-14 05:00:00,28679.0,28998.002,xgboost_regressor
2018-02-14 06:00:00,30857.0,30656.197,xgboost_regressor
2018-02-14 07:00:00,34195.0,33721.945,xgboost_regressor
2018-02-14 08:00:00,35419.0,35914.062,xgboost_regressor
2018-02-14 09:00:00,34699.0,35852.305,xgboost_regressor
2018-02-14 10:00:00,33482.0,34600.7,xgboost_regressor
2018-02-14 11:00:00,32621.0,33409.086,xgboost_regressor
2018-02-14 12:00:00,31842.0,32422.555,xgboost_regressor
2018-02-14 13:00:00,31153.0,31887.268,xgboost_regressor
2018-02-14 14:00:00,30839.0,31048.977,xgboost_regressor
2018-02-14 15:00:00,30606.0,30880.006,xgboost_regressor
2018-02-14 16:00:00,30769.0,30789.246,xgboost_regressor
2018-02-14 17:00:00,31579.0,31945.354,xgboost_regressor
2018-02-14 18:00:00,33303.0,32856.73,xgboost_regressor
2018-02-14 19:00:00,34248.0,34236.39,xgboost_regressor
2018-02-14 20:00:00,33723.0,34830.855,xgboost_regressor
2018-02-14 21:00:00,32894.0,33454.684,xgboost_regressor
2018-02-14 22:00:00,31480.0,32028.47,xgboost_regressor
2018-02-14 23:00:00,29354.0,29755.828,xgboost_regressor
2018-02-15 00:00:00,27390.0,27788.367,xgboost_regressor
2018-02-15 01:00:00,25980.0,26157.625,xgboost_regressor
2018-02-15 02:00:00,25162.0,25457.43,xgboost_regressor
2018-02-15 03:00:00,24731.0,24984.0,xgboost_regressor
2018-02-15 04:00:00,24686.0,24907.12,xgboost_regressor
2018-02-15 05:00:00,25354.0,25494.543,xgboost_regressor
2018-02-15 06:00:00,27262.0,27687.428,xgboost_regressor
2018-02-15 07:00:00,30424.0,29815.44,xgboost_regressor
2018-02-15 08:00:00,31802.0,32352.418,xgboost_regressor
2018-02-15 09:00:00,31720.0,32488.914,xgboost_regressor
2018-02-15 10:00:00,31390.0,31789.26,xgboost_regressor
2018-02-15 11:00:00,31056.0,31450.42,xgboost_regressor
2018-02-15 12:00:00,30707.0,31150.973,xgboost_regressor
2018-02-15 13:00:00,30442.0,30720.637,xgboost_regressor
2018-02-15 14:00:00,29943.0,30379.076,xgboost_regressor
2018-02-15 15:00:00,29572.0,29901.49,xgboost_regressor
2018-02-15 16:00:00,29398.0,29816.307,xgboost_regressor
2018-02-15 17:00:00,29669.0,30225.773,xgboost_regressor
2018-02-15 18:00:00,31074.0,30734.639,xgboost_regressor
2018-02-15 19:00:00,32135.0,32098.664,xgboost_regressor
2018-02-15 20:00:00,31772.0,32501.064,xgboost_regressor
2018-02-15 21:00:00,30882.0,31461.9,xgboost_regressor
2018-02-15 22:00:00,29394.0,29576.623,xgboost_regressor
2018-02-15 23:00:00,27376.0,27639.596,xgboost_regressor
2018-02-16 00:00:00,25438.0,25829.496,xgboost_regressor
2018-02-16 01:00:00,23927.0,24205.197,xgboost_regressor
2018-02-16 02:00:00,23073.0,23428.746,xgboost_regressor
2018-02-16 03:00:00,22578.0,22997.422,xgboost_regressor
2018-02-16 04:00:00,22556.0,22643.17,xgboost_regressor
2018-02-16 05:00:00,23088.0,23081.91,xgboost_regressor
2018-02-16 06:00:00,24678.0,25526.166,xgboost_regressor
2018-02-16 07:00:00,27515.0,27320.994,xgboost_regressor
2018-02-16 08:00:00,29296.0,29297.475,xgboost_regressor
2018-02-16 09:00:00,29855.0,30223.717,xgboost_regressor
2018-02-16 10:00:00,30086.0,30175.697,xgboost_regressor
2018-02-16 11:00:00,30164.0,30236.355,xgboost_regressor
2018-02-16 12:00:00,30102.0,29978.195,xgboost_regressor
2018-02-16 13:00:00,29974.0,29928.525,xgboost_regressor
2018-02-16 14:00:00,30030.0,29719.275,xgboost_regressor
2018-02-16 15:00:00,30059.0,29867.365,xgboost_regressor
2018-02-16 16:00:00,30079.0,30052.312,xgboost_regressor
2018-02-16 17:00:00,30618.0,30434.223,xgboost_regressor
2018-02-16 18:00:00,31830.0,31215.97,xgboost_regressor
2018-02-16 19:00:00,32420.0,32203.152,xgboost_regressor
2018-02-16 20:00:00,32079.0,32345.607,xgboost_regressor
2018-02-16 21:00:00,31556.0,31590.326,xgboost_regressor
2018-02-16 22:00:00,30696.0,30132.002,xgboost_regressor
2018-02-16 23:00:00,29398.0,28908.305,xgboost_regressor
2018-02-17 00:00:00,28029.0,27396.291,xgboost_regressor
2018-02-17 01:00:00,27015.0,26408.43,xgboost_regressor
2018-02-17 02:00:00,26460.0,25879.648,xgboost_regressor
2018-02-17 03:00:00,26252.0,25677.102,xgboost_regressor
2018-02-17 04:00:00,26449.0,26073.734,xgboost_regressor
2018-02-17 05:00:00,27004.0,27045.008,xgboost_regressor
2018-02-17 06:00:00,28089.0,28081.965,xgboost_regressor
2018-02-17 07:00:00,29605.0,29243.186,xgboost_regressor
2018-02-17 08:00:00,30625.0,30532.387,xgboost_regressor
2018-02-17 09:00:00,30923.0,30735.678,xgboost_regressor
2018-02-17 10:00:00,30550.0,30827.14,xgboost_regressor
2018-02-17 11:00:00,29943.0,30205.945,xgboost_regressor
2018-02-17 12:00:00,29231.0,29633.883,xgboost_regressor
2018-02-17 13:00:00,29099.0,29074.486,xgboost_regressor
2018-02-17 14:00:00,30009.0,29046.904,xgboost_regressor
2018-02-17 15:00:00,30706.0,30201.525,xgboost_regressor
2018-02-17 16:00:00,31324.0,30898.096,xgboost_regressor
2018-02-17 17:00:00,32493.0,31874.162,xgboost_regressor
2018-02-17 18:00:00,34057.0,33185.45,xgboost_regressor
2018-02-17 19:00:00,34848.0,34314.387,xgboost_regressor
2018-02-17 20:00:00,34569.0,34136.785,xgboost_regressor
2018-02-17 21:00:00,33893.0,33662.062,xgboost_regressor
2018-02-17 22:00:00,32747.0,32502.168,xgboost_regressor
2018-02-17 23:00:00,31161.0,30883.574,xgboost_regressor
2018-02-18 00:00:00,29493.0,29280.965,xgboost_regressor
2018-02-18 01:00:00,28120.0,27736.137,xgboost_regressor
2018-02-18 02:00:00,27296.0,27005.7,xgboost_regressor
2018-02-18 03:00:00,26842.0,26667.984,xgboost_regressor
2018-02-18 04:00:00,26701.0,26484.586,xgboost_regressor
2018-02-18 05:00:00,26922.0,27249.49,xgboost_regressor
2018-02-18 06:00:00,27615.0,27744.262,xgboost_regressor
2018-02-18 07:00:00,28585.0,28370.602,xgboost_regressor
2018-02-18 08:00:00,29164.0,29473.912,xgboost_regressor
2018-02-18 09:00:00,29711.0,29793.38,xgboost_regressor
2018-02-18 10:00:00,29836.0,30095.521,xgboost_regressor
2018-02-18 11:00:00,29480.0,29898.273,xgboost_regressor
2018-02-18 12:00:00,28822.0,29230.848,xgboost_regressor
2018-02-18 13:00:00,28146.0,28602.764,xgboost_regressor
2018-02-18 14:00:00,27456.0,28264.46,xgboost_regressor
2018-02-18 15:00:00,26978.0,27644.498,xgboost_regressor
2018-02-18 16:00:00,26998.0,27427.441,xgboost_regressor
2018-02-18 17:00:00,27939.0,28218.52,xgboost_regressor
2018-02-18 18:00:00,29899.0,29229.488,xgboost_regressor
2018-02-18 19:00:00,32022.0,31198.979,xgboost_regressor
2018-02-18 20:00:00,32228.0,32598.246,xgboost_regressor
2018-02-18 21:00:00,31944.0,32176.047,xgboost_regressor
2018-02-18 22:00:00,31228.0,30998.705,xgboost_regressor
2018-02-18 23:00:00,29984.0,29641.752,xgboost_regressor
2018-02-19 00:00:00,28793.0,28507.53,xgboost_regressor
2018-02-19 01:00:00,27940.0,27407.062,xgboost_regressor
2018-02-19 02:00:00,27450.0,27178.535,xgboost_regressor
2018-02-19 03:00:00,27222.0,27160.066,xgboost_regressor
2018-02-19 04:00:00,27270.0,27427.99,xgboost_regressor
2018-02-19 05:00:00,27878.0,28074.248,xgboost_regressor
2018-02-19 06:00:00,29425.0,29457.416,xgboost_regressor
2018-02-19 07:00:00,31463.0,31680.322,xgboost_regressor
2018-02-19 08:00:00,32662.0,32778.28,xgboost_regressor
2018-02-19 09:00:00,33025.0,33180.89,xgboost_regressor
2018-02-19 10:00:00,32984.0,33225.387,xgboost_regressor
2018-02-19 11:00:00,33175.0,32909.777,xgboost_regressor
2018-02-19 12:00:00,33369.0,33096.23,xgboost_regressor
2018-02-19 13:00:00,33205.0,33150.676,xgboost_regressor
2018-02-19 14:00:00,33046.0,32883.297,xgboost_regressor
2018-02-19 15:00:00,32794.0,32766.498,xgboost_regressor
2018-02-19 16:00:00,32737.0,32545.633,xgboost_regressor
2018-02-19 17:00:00,33152.0,33145.793,xgboost_regressor
2018-02-19 18:00:00,34356.0,33812.797,xgboost_regressor
2018-02-19 19:00:00,34852.0,34641.863,xgboost_regressor
2018-02-19 20:00:00,34241.0,34432.926,xgboost_regressor
2018-02-19 21:00:00,33154.0,33627.105,xgboost_regressor
2018-02-19 22:00:00,31389.0,31927.564,xgboost_regressor
2018-02-19 23:00:00,29164.0,29375.492,xgboost_regressor
2018-02-20 00:00:00,27114.0,27436.588,xgboost_regressor
2018-02-20 01:00:00,25608.0,26075.332,xgboost_regressor
2018-02-20 02:00:00,24789.0,25001.807,xgboost_regressor
2018-02-20 03:00:00,24367.0,24495.617,xgboost_regressor
2018-02-20 04:00:00,24304.0,24517.625,xgboost_regressor
2018-02-20 05:00:00,24982.0,25106.031,xgboost_regressor
2018-02-20 06:00:00,26866.0,27158.816,xgboost_regressor
2018-02-20 07:00:00,29980.0,29597.188,xgboost_regressor
2018-02-20 08:00:00,31297.0,31812.049,xgboost_regressor
2018-02-20 09:00:00,31238.0,32158.184,xgboost_regressor
2018-02-20 10:00:00,30646.0,31473.594,xgboost_regressor
2018-02-20 11:00:00,30187.0,30966.473,xgboost_regressor
2018-02-20 12:00:00,29477.0,30372.828,xgboost_regressor
2018-02-20 13:00:00,28637.0,29619.693,xgboost_regressor
2018-02-20 14:00:00,28438.0,28919.658,xgboost_regressor
2018-02-20 15:00:00,28419.0,28753.006,xgboost_regressor
2018-02-20 16:00:00,28633.0,28904.879,xgboost_regressor
2018-02-20 17:00:00,29209.0,29756.068,xgboost_regressor
2018-02-20 18:00:00,30271.0,30509.922,xgboost_regressor
2018-02-20 19:00:00,31753.0,31221.71,xgboost_regressor
2018-02-20 20:00:00,31431.0,32202.492,xgboost_regressor
2018-02-20 21:00:00,30486.0,31218.762,xgboost_regressor
2018-02-20 22:00:00,28855.0,29291.588,xgboost_regressor
2018-02-20 23:00:00,26720.0,26969.832,xgboost_regressor
2018-02-21 00:00:00,24692.0,25050.863,xgboost_regressor
2018-02-21 01:00:00,23205.0,23643.465,xgboost_regressor
2018-02-21 02:00:00,22453.0,22872.004,xgboost_regressor
2018-02-21 03:00:00,22039.0,22244.621,xgboost_regressor
2018-02-21 04:00:00,21981.0,22185.475,xgboost_regressor
2018-02-21 05:00:00,22615.0,22635.559,xgboost_regressor
2018-02-21 06:00:00,24492.0,24906.621,xgboost_regressor
2018-02-21 07:00:00,27643.0,27154.402,xgboost_regressor
2018-02-21 08:00:00,29136.0,29391.895,xgboost_regressor
2018-02-21 09:00:00,29279.0,29982.277,xgboost_regressor
2018-02-21 10:00:00,29211.0,29466.018,xgboost_regressor
2018-02-21 11:00:00,28750.0,29317.662,xgboost_regressor
2018-02-21 12:00:00,28595.0,28654.123,xgboost_regressor
2018-02-21 13:00:00,28648.0,28348.365,xgboost_regressor
2018-02-21 14:00:00,28904.0,28481.887,xgboost_regressor
2018-02-21 15:00:00,29116.0,28881.83,xgboost_regressor
2018-02-21 16:00:00,29408.0,29066.51,xgboost_regressor
2018-02-21 17:00:00,30091.0,29855.203,xgboost_regressor
2018-02-21 18:00:00,31019.0,30746.428,xgboost_regressor
2018-02-21 19:00:00,32214.0,31385.701,xgboost_regressor
2018-02-21 20:00:00,31775.0,32320.62,xgboost_regressor
2018-02-21 21:00:00,30755.0,31186.32,xgboost_regressor
2018-02-21 22:00:00,29000.0,29260.158,xgboost_regressor
2018-02-21 23:00:00,26719.0,26965.955,xgboost_regressor
2018-02-22 00:00:00,24617.0,24861.404,xgboost_regressor
2018-02-22 01:00:00,23120.0,23417.215,xgboost_regressor
2018-02-22 02:00:00,22241.0,22498.97,xgboost_regressor
2018-02-22 03:00:00,21697.0,21818.965,xgboost_regressor
2018-02-22 04:00:00,21639.0,21557.727,xgboost_regressor
2018-02-22 05:00:00,22244.0,21916.05,xgboost_regressor
2018-02-22 06:00:00,24077.0,24129.59,xgboost_regressor
2018-02-22 07:00:00,27415.0,26660.895,xgboost_regressor
2018-02-22 08:00:00,29337.0,28973.35,xgboost_regressor
2018-02-22 09:00:00,30019.0,29924.148,xgboost_regressor
2018-02-22 10:00:00,30465.0,29985.846,xgboost_regressor
2018-02-22 11:00:00,30836.0,30354.85,xgboost_regressor
2018-02-22 12:00:00,31009.0,30723.273,xgboost_regressor
2018-02-22 13:00:00,31060.0,30739.748,xgboost_regressor
2018-02-22 14:00:00,31183.0,30759.55,xgboost_regressor
2018-02-22 15:00:00,31287.0,30741.21,xgboost_regressor
2018-02-22 16:00:00,31627.0,31068.459,xgboost_regressor
2018-02-22 17:00:00,32431.0,32052.768,xgboost_regressor
2018-02-22 18:00:00,33546.0,32894.746,xgboost_regressor
2018-02-22 19:00:00,34250.0,33762.305,xgboost_regressor
2018-02-22 20:00:00,33950.0,33819.117,xgboost_regressor
2018-02-22 21:00:00,33169.0,32947.914,xgboost_regressor
2018-02-22 22:00:00,31733.0,31637.658,xgboost_regressor
2018-02-22 23:00:00,29669.0,29239.912,xgboost_regressor
2018-02-23 00:00:00,27776.0,27400.465,xgboost_regressor
2018-02-23 01:00:00,26418.0,26054.215,xgboost_regressor
2018-02-23 02:00:00,25598.0,25122.912,xgboost_regressor
2018-02-23 03:00:00,25298.0,24620.29,xgboost_regressor
2018-02-23 04:00:00,25397.0,24698.965,xgboost_regressor
2018-02-23 05:00:00,26050.0,25539.059,xgboost_regressor
2018-02-23 06:00:00,28158.0,27322.332,xgboost_regressor
2018-02-23 07:00:00,31374.0,30220.207,xgboost_regressor
2018-02-23 08:00:00,33114.0,32814.508,xgboost_regressor
2018-02-23 09:00:00,33576.0,33707.61,xgboost_regressor
2018-02-23 10:00:00,33713.0,33666.84,xgboost_regressor
2018-02-23 11:00:00,33763.0,33468.652,xgboost_regressor
2018-02-23 12:00:00,33514.0,33413.17,xgboost_regressor
2018-02-23 13:00:00,33185.0,33325.836,xgboost_regressor
2018-02-23 14:00:00,32939.0,32872.758,xgboost_regressor
2018-02-23 15:00:00,32615.0,32770.008,xgboost_regressor
2018-02-23 16:00:00,32566.0,32560.076,xgboost_regressor
2018-02-23 17:00:00,32925.0,33139.92,xgboost_regressor
2018-02-23 18:00:00,33719.0,33759.3,xgboost_regressor
2018-02-23 19:00:00,34011.0,33931.297,xgboost_regressor
2018-02-23 20:00:00,33243.0,33720.613,xgboost_regressor
2018-02-23 21:00:00,32300.0,32833.285,xgboost_regressor
2018-02-23 22:00:00,30997.0,31029.658,xgboost_regressor
2018-02-23 23:00:00,29215.0,29382.945,xgboost_regressor
2018-02-24 00:00:00,27316.0,27502.896,xgboost_regressor
2018-02-24 01:00:00,25835.0,25848.502,xgboost_regressor
2018-02-24 02:00:00,24885.0,25055.0,xgboost_regressor
2018-02-24 03:00:00,24302.0,24266.3,xgboost_regressor
2018-02-24 04:00:00,24036.0,24077.28,xgboost_regressor
2018-02-24 05:00:00,24160.0,24358.447,xgboost_regressor
2018-02-24 06:00:00,24791.0,25166.54,xgboost_regressor
2018-02-24 07:00:00,25854.0,26325.535,xgboost_regressor
2018-02-24 08:00:00,26736.0,27664.783,xgboost_regressor
2018-02-24 09:00:00,27818.0,28026.846,xgboost_regressor
2018-02-24 10:00:00,28413.0,28659.504,xgboost_regressor
2018-02-24 11:00:00,28970.0,28931.666,xgboost_regressor
2018-02-24 12:00:00,29089.0,29321.486,xgboost_regressor
2018-02-24 13:00:00,28897.0,29261.93,xgboost_regressor
2018-02-24 14:00:00,28745.0,29168.912,xgboost_regressor
2018-02-24 15:00:00,28482.0,28931.072,xgboost_regressor
2018-02-24 16:00:00,28486.0,28712.129,xgboost_regressor
2018-02-24 17:00:00,28921.0,29306.229,xgboost_regressor
2018-02-24 18:00:00,29755.0,29915.688,xgboost_regressor
2018-02-24 19:00:00,30427.0,30628.938,xgboost_regressor
2018-02-24 20:00:00,29990.0,30834.504,xgboost_regressor
2018-02-24 21:00:00,29378.0,30017.16,xgboost_regressor
2018-02-24 22:00:00,28467.0,28490.541,xgboost_regressor
2018-02-24 23:00:00,27135.0,26858.848,xgboost_regressor
2018-02-25 00:00:00,25760.0,25600.877,xgboost_regressor
2018-02-25 01:00:00,24539.0,24352.27,xgboost_regressor
2018-02-25 02:00:00,23816.0,23744.686,xgboost_regressor
2018-02-25 03:00:00,23360.0,23055.486,xgboost_regressor
2018-02-25 04:00:00,23190.0,22912.855,xgboost_regressor
2018-02-25 05:00:00,23345.0,23356.012,xgboost_regressor
2018-02-25 06:00:00,23855.0,24354.45,xgboost_regressor
2018-02-25 07:00:00,24810.0,25027.01,xgboost_regressor
2018-02-25 08:00:00,25725.0,25826.63,xgboost_regressor
2018-02-25 09:00:00,27102.0,26537.664,xgboost_regressor
2018-02-25 10:00:00,28189.0,27671.72,xgboost_regressor
2018-02-25 11:00:00,28796.0,28157.467,xgboost_regressor
2018-02-25 12:00:00,28957.0,28655.506,xgboost_regressor
2018-02-25 13:00:00,28934.0,28658.229,xgboost_regressor
2018-02-25 14:00:00,28739.0,28625.738,xgboost_regressor
2018-02-25 15:00:00,28462.0,28346.898,xgboost_regressor
2018-02-25 16:00:00,28436.0,28114.166,xgboost_regressor
2018-02-25 17:00:00,28962.0,28680.451,xgboost_regressor
2018-02-25 18:00:00,30122.0,29380.406,xgboost_regressor
2018-02-25 19:00:00,31237.0,30549.463,xgboost_regressor
2018-02-25 20:00:00,31022.0,31126.992,xgboost_regressor
2018-02-25 21:00:00,30320.0,30405.764,xgboost_regressor
2018-02-25 22:00:00,28989.0,28914.037,xgboost_regressor
2018-02-25 23:00:00,27238.0,27291.04,xgboost_regressor
2018-02-26 00:00:00,25560.0,25768.988,xgboost_regressor
2018-02-26 01:00:00,24391.0,24479.602,xgboost_regressor
2018-02-26 02:00:00,23792.0,24047.365,xgboost_regressor
2018-02-26 03:00:00,23555.0,23631.547,xgboost_regressor
2018-02-26 04:00:00,23616.0,23790.242,xgboost_regressor
2018-02-26 05:00:00,24485.0,24588.076,xgboost_regressor
2018-02-26 06:00:00,26618.0,26731.91,xgboost_regressor
2018-02-26 07:00:00,29935.0,28903.541,xgboost_regressor
2018-02-26 08:00:00,31573.0,31398.99,xgboost_regressor
2018-02-26 09:00:00,31916.0,31991.916,xgboost_regressor
2018-02-26 10:00:00,31992.0,31974.023,xgboost_regressor
2018-02-26 11:00:00,31780.0,31932.729,xgboost_regressor
2018-02-26 12:00:00,31308.0,31502.062,xgboost_regressor
2018-02-26 13:00:00,30737.0,31059.438,xgboost_regressor
2018-02-26 14:00:00,30230.0,30634.254,xgboost_regressor
2018-02-26 15:00:00,30004.0,30119.238,xgboost_regressor
2018-02-26 16:00:00,30041.0,30096.342,xgboost_regressor
2018-02-26 17:00:00,30621.0,30674.434,xgboost_regressor
2018-02-26 18:00:00,31750.0,31388.115,xgboost_regressor
2018-02-26 19:00:00,33431.0,32185.285,xgboost_regressor
2018-02-26 20:00:00,33579.0,33770.23,xgboost_regressor
2018-02-26 21:00:00,33084.0,32977.977,xgboost_regressor
2018-02-26 22:00:00,31871.0,31715.965,xgboost_regressor
2018-02-26 23:00:00,29895.0,29916.21,xgboost_regressor
2018-02-27 00:00:00,28183.0,27983.287,xgboost_regressor
2018-02-27 01:00:00,27004.0,26495.756,xgboost_regressor
2018-02-27 02:00:00,26498.0,25971.525,xgboost_regressor
2018-02-27 03:00:00,26419.0,25901.174,xgboost_regressor
2018-02-27 04:00:00,26677.0,26330.96,xgboost_regressor
2018-02-27 05:00:00,27717.0,27432.164,xgboost_regressor
2018-02-27 06:00:00,30110.0,29024.354,xgboost_regressor
2018-02-27 07:00:00,33527.0,33012.0,xgboost_regressor
2018-02-27 08:00:00,34325.0,35124.95,xgboost_regressor
2018-02-27 09:00:00,32740.0,34292.06,xgboost_regressor
2018-02-27 10:00:00,31014.0,32417.467,xgboost_regressor
2018-02-27 11:00:00,29935.0,30893.057,xgboost_regressor
2018-02-27 12:00:00,29157.0,29766.646,xgboost_regressor
2018-02-27 13:00:00,28539.0,29188.357,xgboost_regressor
2018-02-27 14:00:00,28239.0,28675.172,xgboost_regressor
2018-02-27 15:00:00,27999.0,28455.96,xgboost_regressor
2018-02-27 16:00:00,28166.0,28370.371,xgboost_regressor
2018-02-27 17:00:00,28897.0,29018.36,xgboost_regressor
2018-02-27 18:00:00,30354.0,30096.918,xgboost_regressor
2018-02-27 19:00:00,32394.0,31485.48,xgboost_regressor
2018-02-27 20:00:00,32650.0,32984.54,xgboost_regressor
2018-02-27 21:00:00,32172.0,32617.297,xgboost_regressor
2018-02-27 22:00:00,30949.0,31042.623,xgboost_regressor
2018-02-27 23:00:00,28992.0,28737.424,xgboost_regressor
2018-02-28 00:00:00,27301.0,27243.904,xgboost_regressor
2018-02-28 01:00:00,26102.0,26050.723,xgboost_regressor
2018-02-28 02:00:00,25488.0,25233.676,xgboost_regressor
2018-02-28 03:00:00,25289.0,25009.674,xgboost_regressor
2018-02-28 04:00:00,25405.0,25276.113,xgboost_regressor
2018-02-28 05:00:00,26246.0,26298.18,xgboost_regressor
2018-02-28 06:00:00,28414.0,27992.36,xgboost_regressor
2018-02-28 07:00:00,31657.0,30979.594,xgboost_regressor
2018-02-28 08:00:00,32821.0,33235.13,xgboost_regressor
2018-02-28 09:00:00,32155.0,33232.902,xgboost_regressor
2018-02-28 10:00:00,30899.0,31768.508,xgboost_regressor
2018-02-28 11:00:00,29765.0,30499.863,xgboost_regressor
2018-02-28 12:00:00,28986.0,29520.79,xgboost_regressor
2018-02-28 13:00:00,28389.0,28879.58,xgboost_regressor
2018-02-28 14:00:00,28190.0,28301.621,xgboost_regressor
2018-02-28 15:00:00,28063.0,28160.66,xgboost_regressor
2018-02-28 16:00:00,28387.0,28232.84,xgboost_regressor
2018-02-28 17:00:00,29043.0,29034.414,xgboost_regressor
2018-02-28 18:00:00,30214.0,29959.121,xgboost_regressor
2018-02-28 19:00:00,31800.0,31152.557,xgboost_regressor
2018-02-28 20:00:00,31683.0,32110.576,xgboost_regressor
2018-02-28 21:00:00,30861.0,31402.432,xgboost_regressor
2018-02-28 22:00:00,29480.0,29550.965,xgboost_regressor
2018-02-28 23:00:00,27326.0,27438.932,xgboost_regressor
2018-03-01 00:00:00,25496.0,25874.459,xgboost_regressor
2018-03-01 01:00:00,24163.0,24284.059,xgboost_regressor
2018-03-01 02:00:00,23535.0,23653.463,xgboost_regressor
2018-03-01 03:00:00,23274.0,23303.598,xgboost_regressor
2018-03-01 04:00:00,23376.0,23378.746,xgboost_regressor
2018-03-01 05:00:00,24134.0,24080.975,xgboost_regressor
2018-03-01 06:00:00,26292.0,26084.9,xgboost_regressor
2018-03-01 07:00:00,29531.0,28835.986,xgboost_regressor
2018-03-01 08:00:00,30904.0,31391.69,xgboost_regressor
2018-03-01 09:00:00,30836.0,31327.238,xgboost_regressor
2018-03-01 10:00:00,30637.0,30654.268,xgboost_regressor
2018-03-01 11:00:00,30377.0,30268.475,xgboost_regressor
2018-03-01 12:00:00,30154.0,29968.676,xgboost_regressor
2018-03-01 13:00:00,29736.0,29773.09,xgboost_regressor
2018-03-01 14:00:00,29776.0,29501.523,xgboost_regressor
2018-03-01 15:00:00,29875.0,29576.648,xgboost_regressor
2018-03-01 16:00:00,29994.0,29839.52,xgboost_regressor
2018-03-01 17:00:00,30752.0,30444.234,xgboost_regressor
2018-03-01 18:00:00,31912.0,31396.254,xgboost_regressor
2018-03-01 19:00:00,32630.0,32357.568,xgboost_regressor
2018-03-01 20:00:00,32241.0,32722.1,xgboost_regressor
2018-03-01 21:00:00,31536.0,31685.184,xgboost_regressor
2018-03-01 22:00:00,30082.0,30018.586,xgboost_regressor
2018-03-01 23:00:00,28042.0,28088.172,xgboost_regressor
2018-03-02 00:00:00,26148.0,26084.17,xgboost_regressor
2018-03-02 01:00:00,24846.0,24550.496,xgboost_regressor
2018-03-02 02:00:00,24295.0,23966.883,xgboost_regressor
