datetime,demand_mw,hour,day_of_week,month,year,day_of_year,is_weekend,is_business_hour,lag_1h,lag_2h,lag_24h,lag_48h,lag_168h,rolling_mean_6h,rolling_mean_24h,rolling_mean_168h
2016-12-24 05:00:00,25355.0,5,5,12,2016,359,1,0,25259.0,25562.0,28213.0,29032.0,31137.0,27553.166666666668,31351.833333333332,33630.33928571428
2016-12-24 06:00:00,26007.0,6,5,12,2016,359,1,0,25355.0,25259.0,30075.0,30804.0,31885.0,26552.333333333332,31232.75,33595.92261904762
2016-12-24 07:00:00,27109.0,7,5,12,2016,359,1,0,26007.0,25355.0,32859.0,33890.0,33093.0,25998.666666666668,31063.25,33560.93452380953
2016-12-24 08:00:00,28587.0,8,5,12,2016,359,1,1,27109.0,26007.0,34501.0,35719.0,34392.0,25930.666666666668,30823.666666666668,33525.31547619047
2016-12-24 09:00:00,30190.0,9,5,12,2016,359,1,1,28587.0,27109.0,34551.0,35612.0,35854.0,26313.166666666668,30577.25,33490.76190476191
2016-12-24 10:00:00,31651.0,10,5,12,2016,359,1,1,30190.0,28587.0,33718.0,34726.0,37121.0,27084.5,30395.541666666668,33457.04761904762
2016-12-24 11:00:00,32422.0,11,5,12,2016,359,1,1,31651.0,30190.0,32689.0,33902.0,37760.0,28149.833333333332,30309.416666666668,33424.48809523809
2016-12-24 12:00:00,32512.0,12,5,12,2016,359,1,1,32422.0,31651.0,31635.0,32973.0,37743.0,29327.666666666668,30298.291666666668,33392.71428571428
2016-12-24 13:00:00,32032.0,13,5,12,2016,359,1,1,32512.0,32422.0,30750.0,31743.0,37096.0,30411.833333333332,30334.833333333332,33361.57738095238
2016-12-24 14:00:00,31279.0,14,5,12,2016,359,1,1,32032.0,32512.0,30391.0,31335.0,36039.0,31232.333333333332,30388.25,33331.43452380953
2016-12-24 15:00:00,30464.0,15,5,12,2016,359,1,1,31279.0,32032.0,30455.0,31423.0,35175.0,31681.0,30425.25,33303.10119047619
2016-12-24 16:00:00,30042.0,16,5,12,2016,359,1,1,30464.0,31279.0,31106.0,32075.0,34861.0,31726.666666666668,30425.625,33275.05952380953
2016-12-24 17:00:00,30841.0,17,5,12,2016,359,1,1,30042.0,30464.0,33062.0,34121.0,35912.0,31458.5,30381.291666666668,33246.375
2016-12-24 18:00:00,32422.0,18,5,12,2016,359,1,1,30841.0,30042.0,35619.0,36837.0,37555.0,31195.0,30288.75,33216.19047619047
2016-12-24 19:00:00,31787.0,19,5,12,2016,359,1,0,32422.0,30841.0,35443.0,36875.0,37092.0,31180.0,30155.541666666668,33185.63690476191
2016-12-24 20:00:00,31040.0,20,5,12,2016,359,1,0,31787.0,32422.0,34847.0,36412.0,36404.0,31139.166666666668,30003.208333333332,33154.05952380953
2016-12-24 21:00:00,30532.0,21,5,12,2016,359,1,0,31040.0,31787.0,34123.0,35781.0,35567.0,31099.333333333332,29844.583333333332,33122.130952380954
2016-12-24 22:00:00,29947.0,22,5,12,2016,359,1,0,30532.0,31040.0,33088.0,34577.0,34377.0,31110.666666666668,29694.958333333332,33092.16071428572
2016-12-24 23:00:00,28963.0,23,5,12,2016,359,1,0,29947.0,30532.0,31360.0,32515.0,32597.0,31094.833333333332,29564.083333333332,33065.791666666664
2016-12-25 00:00:00,27565.0,0,6,12,2016,360,1,0,28963.0,29947.0,29329.0,30249.0,30444.0,30781.833333333332,29464.208333333332,33044.16071428572
2016-12-25 01:00:00,26123.0,1,6,12,2016,360,1,0,27565.0,28963.0,27517.0,28455.0,28521.0,29972.333333333332,29390.708333333332,33027.02380952381
2016-12-25 02:00:00,25098.0,2,6,12,2016,360,1,0,26123.0,27565.0,26292.0,27486.0,27215.0,29028.333333333332,29332.625,33012.75
2016-12-25 03:00:00,24594.0,3,6,12,2016,360,1,0,25098.0,26123.0,25562.0,27173.0,26357.0,28038.0,29282.875,33000.14880952381
2016-12-25 04:00:00,24499.0,4,6,12,2016,360,1,0,24594.0,25098.0,25259.0,27330.0,25846.0,27048.333333333332,29242.541666666668,32989.65476190476
2016-12-25 05:00:00,24811.0,5,6,12,2016,360,1,0,24499.0,24594.0,25355.0,28213.0,25660.0,26140.333333333332,29210.875,32981.63690476191
2016-12-25 06:00:00,25535.0,6,6,12,2016,360,1,0,24811.0,24499.0,26007.0,30075.0,25845.0,25448.333333333332,29188.208333333332,32976.583333333336
2016-12-25 07:00:00,26682.0,7,6,12,2016,360,1,0,25535.0,24811.0,27109.0,32859.0,26496.0,25110.0,29168.541666666668,32974.73809523809
2016-12-25 08:00:00,27814.0,8,6,12,2016,360,1,1,26682.0,25535.0,28587.0,34501.0,27288.0,25203.166666666668,29150.75,32975.84523809524
2016-12-25 09:00:00,28498.0,9,6,12,2016,360,1,1,27814.0,26682.0,30190.0,34551.0,28317.0,25655.833333333332,29118.541666666668,32978.97619047619
2016-12-25 10:00:00,28122.0,10,6,12,2016,360,1,1,28498.0,27814.0,31651.0,33718.0,29174.0,26306.5,29048.041666666668,32980.05357142857
2016-12-25 11:00:00,27472.0,11,6,12,2016,360,1,1,28122.0,28498.0,32422.0,32689.0,29617.0,26910.333333333332,28901.0,32973.791666666664
2016-12-25 12:00:00,26889.0,12,6,12,2016,360,1,1,27472.0,28122.0,32512.0,31635.0,29756.0,27353.833333333332,28694.75,32961.02380952381
2016-12-25 13:00:00,26376.0,13,6,12,2016,360,1,1,26889.0,27472.0,32032.0,30750.0,29804.0,27579.5,28460.458333333332,32943.958333333336
2016-12-25 14:00:00,25896.0,14,6,12,2016,360,1,1,26376.0,26889.0,31279.0,30391.0,29669.0,27528.5,28224.791666666668,32923.55357142857
2016-12-25 15:00:00,25662.0,15,6,12,2016,360,1,1,25896.0,26376.0,30464.0,30455.0,30135.0,27208.833333333332,28000.5,32901.09523809524
2016-12-25 16:00:00,25829.0,16,6,12,2016,360,1,1,25662.0,25896.0,30042.0,31106.0,30851.0,26736.166666666668,27800.416666666668,32874.47023809524
2016-12-25 17:00:00,27025.0,17,6,12,2016,360,1,1,25829.0,25662.0,30841.0,33062.0,32878.0,26354.0,27624.875,32844.57738095238
2016-12-25 18:00:00,29243.0,18,6,12,2016,360,1,1,27025.0,25829.0,32422.0,35619.0,34982.0,26279.5,27465.875,32809.73809523809
2016-12-25 19:00:00,29654.0,19,6,12,2016,360,1,0,29243.0,27025.0,31787.0,35443.0,35329.0,26671.833333333332,27333.416666666668,32775.57738095238
2016-12-25 20:00:00,29852.0,20,6,12,2016,360,1,0,29654.0,29243.0,31040.0,34847.0,35318.0,27218.166666666668,27244.541666666668,32741.79761904762
2016-12-25 21:00:00,30188.0,21,6,12,2016,360,1,0,29852.0,29654.0,30532.0,34123.0,35074.0,27877.5,27195.041666666668,32709.261904761905
2016-12-25 22:00:00,30123.0,22,6,12,2016,360,1,0,30188.0,29852.0,29947.0,33088.0,34068.0,28631.833333333332,27180.708333333332,32680.178571428572
2016-12-25 23:00:00,29352.0,23,6,12,2016,360,1,0,30123.0,30188.0,28963.0,31360.0,32263.0,29347.5,27188.041666666668,32656.696428571428
2016-12-26 00:00:00,28080.0,0,0,12,2016,361,0,0,29352.0,30123.0,27565.0,29329.0,30320.0,29735.333333333332,27204.25,32639.369047619046
2016-12-26 01:00:00,26916.0,1,0,12,2016,361,0,0,28080.0,29352.0,26123.0,27517.0,28991.0,29541.5,27225.708333333332,32626.035714285714
2016-12-26 02:00:00,26226.0,2,0,12,2016,361,0,0,26916.0,28080.0,25098.0,26292.0,28299.0,29085.166666666668,27258.75,32613.684523809523
2016-12-26 03:00:00,25870.0,3,0,12,2016,361,0,0,26226.0,26916.0,24594.0,25562.0,28200.0,28480.833333333332,27305.75,32601.345238095237
2016-12-26 04:00:00,25831.0,4,0,12,2016,361,0,0,25870.0,26226.0,24499.0,25259.0,28549.0,27761.166666666668,27358.916666666668,32587.47619047619
2016-12-26 05:00:00,26168.0,5,0,12,2016,361,0,0,25831.0,25870.0,24811.0,25355.0,29594.0,27045.833333333332,27414.416666666668,32571.29761904762
2016-12-26 06:00:00,27032.0,6,0,12,2016,361,0,0,26168.0,25831.0,25535.0,26007.0,32207.0,26515.166666666668,27470.958333333332,32550.904761904763
2016-12-26 07:00:00,28114.0,7,0,12,2016,361,0,0,27032.0,26168.0,26682.0,27109.0,35955.0,26340.5,27533.333333333332,32520.10119047619
2016-12-26 08:00:00,28912.0,8,0,12,2016,361,0,1,28114.0,27032.0,27814.0,28587.0,38171.0,26540.166666666668,27593.0,32473.428571428572
2016-12-26 09:00:00,29888.0,9,0,12,2016,361,0,1,28912.0,28114.0,28498.0,30190.0,38245.0,26987.833333333332,27638.75,32418.315476190477
2016-12-26 10:00:00,31058.0,10,0,12,2016,361,0,1,29888.0,28912.0,28122.0,31651.0,37462.0,27657.5,27696.666666666668,32368.571428571428
2016-12-26 11:00:00,31765.0,11,0,12,2016,361,0,1,31058.0,29888.0,27472.0,32422.0,36332.0,28528.666666666668,27819.0,32330.45238095238
2016-12-26 12:00:00,32013.0,12,0,12,2016,361,0,1,31765.0,31058.0,26889.0,32512.0,35469.0,29461.5,27997.875,32303.26785714286
2016-12-26 13:00:00,31939.0,13,0,12,2016,361,0,1,32013.0,31765.0,26376.0,32032.0,34789.0,30291.666666666668,28211.375,32282.696428571428
2016-12-26 14:00:00,31634.0,14,0,12,2016,361,0,1,31939.0,32013.0,25896.0,31279.0,34668.0,30929.166666666668,28443.166666666668,32265.73214285714
2016-12-26 15:00:00,31410.0,15,0,12,2016,361,0,1,31634.0,31939.0,25662.0,30464.0,35143.0,31382.833333333332,28682.25,32247.67261904762
2016-12-26 16:00:00,31457.0,16,0,12,2016,361,0,1,31410.0,31634.0,25829.0,30042.0,35948.0,31636.5,28921.75,32225.45238095238
2016-12-26 17:00:00,32780.0,17,0,12,2016,361,0,1,31457.0,31410.0,27025.0,30841.0,38146.0,31703.0,29156.25,32198.720238095237
2016-12-26 18:00:00,34487.0,18,0,12,2016,361,0,1,32780.0,31457.0,29243.0,32422.0,41146.0,31872.166666666668,29396.041666666668,32166.779761904763
2016-12-26 19:00:00,34234.0,19,0,12,2016,361,0,0,34487.0,32780.0,29654.0,31787.0,41386.0,32284.5,29614.541666666668,32127.14285714286
2016-12-26 20:00:00,33616.0,20,0,12,2016,361,0,0,34234.0,34487.0,29852.0,31040.0,41086.0,32667.0,29805.375,32084.571428571428
2016-12-26 21:00:00,32789.0,21,0,12,2016,361,0,0,33616.0,34234.0,30188.0,30532.0,40509.0,32997.333333333336,29962.208333333332,32040.10714285714
2016-12-26 22:00:00,31384.0,22,0,12,2016,361,0,0,32789.0,33616.0,30123.0,29947.0,39005.0,33227.166666666664,30070.583333333332,31994.154761904763
2016-12-26 23:00:00,29434.0,23,0,12,2016,361,0,0,31384.0,32789.0,29352.0,28963.0,36598.0,33215.0,30123.125,31948.791666666668
2016-12-27 00:00:00,27244.0,0,1,12,2016,362,0,0,29434.0,31384.0,28080.0,27565.0,34204.0,32657.333333333332,30126.541666666668,31906.14880952381
2016-12-27 01:00:00,25484.0,1,1,12,2016,362,0,0,27244.0,29434.0,26916.0,26123.0,32505.0,31450.166666666668,30091.708333333332,31864.720238095237
2016-12-27 02:00:00,24361.0,2,1,12,2016,362,0,0,25484.0,27244.0,26226.0,25098.0,31837.0,29991.833333333332,30032.041666666668,31822.928571428572
2016-12-27 03:00:00,23780.0,3,1,12,2016,362,0,0,24361.0,25484.0,25870.0,24594.0,31690.0,28449.333333333332,29954.333333333332,31778.428571428572
2016-12-27 04:00:00,23559.0,4,1,12,2016,362,0,0,23780.0,24361.0,25831.0,24499.0,32111.0,26947.833333333332,29867.25,31731.345238095237
2016-12-27 05:00:00,23947.0,5,1,12,2016,362,0,0,23559.0,23780.0,26168.0,24811.0,33339.0,25643.666666666668,29772.583333333332,31680.440476190477
2016-12-27 06:00:00,25308.0,6,1,12,2016,362,0,0,23947.0,23559.0,27032.0,25535.0,35768.0,24729.166666666668,29680.041666666668,31624.535714285714
2016-12-27 07:00:00,27367.0,7,1,12,2016,362,0,0,25308.0,23947.0,28114.0,26682.0,39560.0,24406.5,29608.208333333332,31562.27380952381
2016-12-27 08:00:00,28926.0,8,1,12,2016,362,0,1,27367.0,25308.0,28912.0,27814.0,41300.0,24720.333333333332,29577.083333333332,31489.696428571428
2016-12-27 09:00:00,29676.0,9,1,12,2016,362,0,1,28926.0,27367.0,29888.0,28498.0,40457.0,25481.166666666668,29577.666666666668,31416.041666666668
2016-12-27 10:00:00,30321.0,10,1,12,2016,362,0,1,29676.0,28926.0,31058.0,28122.0,38770.0,26463.833333333332,29568.833333333332,31351.869047619046
2016-12-27 11:00:00,30625.0,11,1,12,2016,362,0,1,30321.0,29676.0,31765.0,27472.0,37285.0,27590.833333333332,29538.125,31301.57738095238
2016-12-27 12:00:00,30462.0,12,1,12,2016,362,0,1,30625.0,30321.0,32013.0,26889.0,36123.0,28703.833333333332,29490.625,31261.934523809523
2016-12-27 13:00:00,29733.0,13,1,12,2016,362,0,1,30462.0,30625.0,31939.0,26376.0,35079.0,29562.833333333332,29426.0,31228.238095238095
2016-12-27 14:00:00,29138.0,14,1,12,2016,362,0,1,29733.0,30462.0,31634.0,25896.0,34605.0,29957.166666666668,29334.083333333332,31196.416666666668
2016-12-27 15:00:00,28795.0,15,1,12,2016,362,0,1,29138.0,29733.0,31410.0,25662.0,34463.0,29992.5,29230.083333333332,31163.875
2016-12-27 16:00:00,28862.0,16,1,12,2016,362,0,1,28795.0,29138.0,31457.0,25829.0,35053.0,29845.666666666668,29121.125,31130.136904761905
2016-12-27 17:00:00,30114.0,17,1,12,2016,362,0,1,28862.0,28795.0,32780.0,27025.0,37166.0,29602.5,29013.0,31093.285714285714
2016-12-27 18:00:00,32838.0,18,1,12,2016,362,0,1,30114.0,28862.0,34487.0,29243.0,40457.0,29517.333333333332,28901.916666666668,31051.309523809523
2016-12-27 19:00:00,32973.0,19,1,12,2016,362,0,0,32838.0,30114.0,34234.0,29654.0,40912.0,29913.333333333332,28833.208333333332,31005.958333333332
2016-12-27 20:00:00,32514.0,20,1,12,2016,362,0,0,32973.0,32838.0,33616.0,29852.0,40756.0,30453.333333333332,28780.666666666668,30958.70238095238
2016-12-27 21:00:00,31805.0,21,1,12,2016,362,0,0,32514.0,32973.0,32789.0,30188.0,40187.0,31016.0,28734.75,30909.64285714286
2016-12-27 22:00:00,30625.0,22,1,12,2016,362,0,0,31805.0,32514.0,31384.0,30123.0,38730.0,31517.666666666668,28693.75,30859.75
2016-12-27 23:00:00,28834.0,23,1,12,2016,362,0,0,30625.0,31805.0,29434.0,29352.0,36255.0,31811.5,28662.125,30811.505952380954
2016-12-28 00:00:00,26941.0,0,2,12,2016,363,0,0,28834.0,30625.0,27244.0,28080.0,33738.0,31598.166666666668,28637.125,30767.333333333332
2016-12-28 01:00:00,25455.0,1,2,12,2016,363,0,0,26941.0,28834.0,25484.0,26916.0,32011.0,30615.333333333332,28624.5,30726.875
2016-12-28 02:00:00,24721.0,2,2,12,2016,363,0,0,25455.0,26941.0,24361.0,26226.0,31272.0,29362.333333333332,28623.291666666668,30687.85119047619
2016-12-28 03:00:00,24459.0,3,2,12,2016,363,0,0,24721.0,25455.0,23780.0,25870.0,31031.0,28063.5,28638.291666666668,30648.85714285714
2016-12-28 04:00:00,24570.0,4,2,12,2016,363,0,0,24459.0,24721.0,23559.0,25831.0,31136.0,26839.166666666668,28666.583333333332,30609.738095238095
2016-12-28 05:00:00,25325.0,5,2,12,2016,363,0,0,24570.0,24459.0,23947.0,26168.0,32035.0,25830.0,28708.708333333332,30570.654761904763
2016-12-28 06:00:00,27181.0,6,2,12,2016,363,0,0,25325.0,24570.0,25308.0,27032.0,34223.0,25245.166666666668,28766.125,30530.714285714286
2016-12-28 07:00:00,29552.0,7,2,12,2016,363,0,0,27181.0,25325.0,27367.0,28114.0,37635.0,25285.166666666668,28844.166666666668,30488.79761904762
2016-12-28 08:00:00,31446.0,8,2,12,2016,363,0,1,29552.0,27181.0,28926.0,28912.0,39177.0,25968.0,28935.208333333332,30440.684523809523
2016-12-28 09:00:00,32088.0,9,2,12,2016,363,0,1,31446.0,29552.0,29676.0,29888.0,38560.0,27088.833333333332,29040.208333333332,30394.666666666668
2016-12-28 10:00:00,32363.0,10,2,12,2016,363,0,1,32088.0,31446.0,30321.0,31058.0,37556.0,28360.333333333332,29140.708333333332,30356.14285714286
2016-12-28 11:00:00,32541.0,11,2,12,2016,363,0,1,32363.0,32088.0,30625.0,31765.0,36423.0,29659.166666666668,29225.791666666668,30325.23214285714
2016-12-28 12:00:00,32288.0,12,2,12,2016,363,0,1,32541.0,32363.0,30462.0,32013.0,35644.0,30861.833333333332,29305.625,30302.125
2016-12-28 13:00:00,31795.0,13,2,12,2016,363,0,1,32288.0,32541.0,29733.0,31939.0,34847.0,31713.0,29381.708333333332,30282.14880952381
2016-12-28 14:00:00,31432.0,14,2,12,2016,363,0,1,31795.0,32288.0,29138.0,31634.0,34291.0,32086.833333333332,29467.625,30263.98214285714
2016-12-28 15:00:00,31298.0,15,2,12,2016,363,0,1,31432.0,31795.0,28795.0,31410.0,34193.0,32084.5,29563.208333333332,30246.964285714286
2016-12-28 16:00:00,31538.0,16,2,12,2016,363,0,1,31298.0,31432.0,28862.0,31457.0,34632.0,31952.833333333332,29667.5,30229.73214285714
2016-12-28 17:00:00,33114.0,17,2,12,2016,363,0,1,31538.0,31298.0,30114.0,32780.0,36388.0,31815.333333333332,29779.0,30211.315476190477
2016-12-28 18:00:00,35967.0,18,2,12,2016,363,0,1,33114.0,31538.0,32838.0,34487.0,38801.0,31910.833333333332,29904.0,30191.82738095238
2016-12-28 19:00:00,36239.0,19,2,12,2016,363,0,0,35967.0,33114.0,32973.0,34234.0,38886.0,32524.0,30034.375,30174.958333333332
2016-12-28 20:00:00,35933.0,20,2,12,2016,363,0,0,36239.0,35967.0,32514.0,33616.0,38572.0,33264.666666666664,30170.458333333332,30159.20238095238
2016-12-28 21:00:00,35402.0,21,2,12,2016,363,0,0,35933.0,36239.0,31805.0,32789.0,38111.0,34014.833333333336,30312.916666666668,30143.494047619046
2016-12-28 22:00:00,34253.0,22,2,12,2016,363,0,0,35402.0,35933.0,30625.0,31384.0,36694.0,34698.833333333336,30462.791666666668,30127.369047619046
2016-12-28 23:00:00,32446.0,23,2,12,2016,363,0,0,34253.0,35402.0,28834.0,29434.0,34469.0,35151.333333333336,30613.958333333332,30112.839285714286
2016-12-29 00:00:00,30498.0,0,3,12,2016,364,0,0,32446.0,34253.0,26941.0,27244.0,32004.0,35040.0,30764.458333333332,30100.79761904762
2016-12-29 01:00:00,28971.0,1,3,12,2016,364,0,0,30498.0,32446.0,25455.0,25484.0,30289.0,34128.5,30912.666666666668,30091.833333333332
2016-12-29 02:00:00,28121.0,2,3,12,2016,364,0,0,28971.0,30498.0,24721.0,24361.0,29232.0,32917.166666666664,31059.166666666668,30083.988095238095
2016-12-29 03:00:00,27621.0,3,3,12,2016,364,0,0,28121.0,28971.0,24459.0,23780.0,28671.0,31615.166666666668,31200.833333333332,30077.375
2016-12-29 04:00:00,27520.0,4,3,12,2016,364,0,0,27621.0,28121.0,24570.0,23559.0,28490.0,30318.333333333332,31332.583333333332,30071.125
2016-12-29 05:00:00,27913.0,5,3,12,2016,364,0,0,27520.0,27621.0,25325.0,23947.0,29032.0,29196.166666666668,31455.5,30065.35119047619
2016-12-29 06:00:00,29151.0,6,3,12,2016,364,0,0,27913.0,27520.0,27181.0,25308.0,30804.0,28440.666666666668,31563.333333333332,30058.690476190477
2016-12-29 07:00:00,31202.0,7,3,12,2016,364,0,0,29151.0,27913.0,29552.0,27367.0,33890.0,28216.166666666668,31645.416666666668,30048.85119047619
2016-12-29 08:00:00,32978.0,8,3,12,2016,364,0,1,31202.0,29151.0,31446.0,28926.0,35719.0,28588.0,31714.166666666668,30032.85119047619
2016-12-29 09:00:00,33748.0,9,3,12,2016,364,0,1,32978.0,31202.0,32088.0,29676.0,35612.0,29397.5,31778.0,30016.535714285714
2016-12-29 10:00:00,34497.0,10,3,12,2016,364,0,1,33748.0,32978.0,32363.0,30321.0,34726.0,30418.666666666668,31847.166666666668,30005.440476190477
2016-12-29 11:00:00,34769.0,11,3,12,2016,364,0,1,34497.0,33748.0,32541.0,30625.0,33902.0,31581.5,31936.083333333332,30004.07738095238
2016-12-29 12:00:00,34736.0,12,3,12,2016,364,0,1,34769.0,34497.0,32288.0,30462.0,32973.0,32724.166666666668,32028.916666666668,30009.238095238095
2016-12-29 13:00:00,34339.0,13,3,12,2016,364,0,1,34736.0,34769.0,31795.0,29733.0,31743.0,33655.0,32130.916666666668,30019.73214285714
2016-12-29 14:00:00,33975.0,14,3,12,2016,364,0,1,34339.0,34736.0,31432.0,29138.0,31335.0,34177.833333333336,32236.916666666668,30035.184523809523
2016-12-29 15:00:00,33215.0,15,3,12,2016,364,0,1,33975.0,34339.0,31298.0,28795.0,31423.0,34344.0,32342.875,30050.89880952381
2016-12-29 16:00:00,32911.0,16,3,12,2016,364,0,1,33215.0,33975.0,31538.0,28862.0,32075.0,34255.166666666664,32422.75,30061.565476190477
2016-12-29 17:00:00,33984.0,17,3,12,2016,364,0,1,32911.0,33215.0,33114.0,30114.0,34121.0,33990.833333333336,32479.958333333332,30066.541666666668
2016-12-29 18:00:00,36475.0,18,3,12,2016,364,0,1,33984.0,32911.0,35967.0,32838.0,36837.0,33860.0,32516.208333333332,30065.72619047619
2016-12-29 19:00:00,36507.0,19,3,12,2016,364,0,0,36475.0,33984.0,36239.0,32973.0,36875.0,34149.833333333336,32537.375,30063.571428571428
2016-12-29 20:00:00,35962.0,20,3,12,2016,364,0,0,36507.0,36475.0,35933.0,32514.0,36412.0,34511.166666666664,32548.541666666668,30061.380952380954
2016-12-29 21:00:00,35216.0,21,3,12,2016,364,0,0,35962.0,36507.0,35402.0,31805.0,35781.0,34842.333333333336,32549.75,30058.70238095238
2016-12-29 22:00:00,33883.0,22,3,12,2016,364,0,0,35216.0,35962.0,34253.0,30625.0,34577.0,35175.833333333336,32542.0,30055.339285714286
2016-12-29 23:00:00,31972.0,23,3,12,2016,364,0,0,33883.0,35216.0,32446.0,28834.0,32515.0,35337.833333333336,32526.583333333332,30051.208333333332
2016-12-30 00:00:00,30032.0,0,4,12,2016,365,0,0,31972.0,33883.0,30498.0,26941.0,30249.0,35002.5,32506.833333333332,30047.97619047619
2016-12-30 01:00:00,28422.0,1,4,12,2016,365,0,0,30032.0,31972.0,28971.0,25455.0,28455.0,33928.666666666664,32487.416666666668,30046.684523809523
2016-12-30 02:00:00,27513.0,2,4,12,2016,365,0,0,28422.0,30032.0,28121.0,24721.0,27486.0,32581.166666666668,32464.541666666668,30046.488095238095
2016-12-30 03:00:00,27148.0,3,4,12,2016,365,0,0,27513.0,28422.0,27621.0,24459.0,27173.0,31173.0,32439.208333333332,30046.64880952381
2016-12-30 04:00:00,27128.0,4,4,12,2016,365,0,0,27148.0,27513.0,27520.0,24570.0,27330.0,29828.333333333332,32419.5,30046.5
2016-12-30 05:00:00,27763.0,5,4,12,2016,365,0,0,27128.0,27148.0,27913.0,25325.0,28213.0,28702.5,32403.166666666668,30045.29761904762
2016-12-30 06:00:00,29289.0,6,4,12,2016,365,0,0,27763.0,27128.0,29151.0,27181.0,30075.0,28001.0,32396.916666666668,30042.619047619046
2016-12-30 07:00:00,31456.0,7,4,12,2016,365,0,0,29289.0,27763.0,31202.0,29552.0,32859.0,27877.166666666668,32402.666666666668,30037.940476190477
2016-12-30 08:00:00,32902.0,8,4,12,2016,365,0,1,31456.0,29289.0,32978.0,31446.0,34501.0,28382.833333333332,32413.25,30029.589285714286
2016-12-30 09:00:00,33138.0,9,4,12,2016,365,0,1,32902.0,31456.0,33748.0,32088.0,34551.0,29281.0,32410.083333333332,30020.071428571428
2016-12-30 10:00:00,32989.0,10,4,12,2016,365,0,1,33138.0,32902.0,34497.0,32363.0,33718.0,30279.333333333332,32384.666666666668,30011.660714285714
2016-12-30 11:00:00,33085.0,11,4,12,2016,365,0,1,32989.0,33138.0,34769.0,32541.0,32689.0,31256.166666666668,32321.833333333332,30007.321428571428
2016-12-30 12:00:00,33041.0,12,4,12,2016,365,0,1,33085.0,32989.0,34736.0,32288.0,31635.0,32143.166666666668,32251.666666666668,30009.678571428572
2016-12-30 13:00:00,32991.0,13,4,12,2016,365,0,1,33041.0,33085.0,34339.0,31795.0,30750.0,32768.5,32181.041666666668,30018.04761904762
2016-12-30 14:00:00,32799.0,14,4,12,2016,365,0,1,32991.0,33041.0,33975.0,31432.0,30391.0,33024.333333333336,32124.875,30031.386904761905
2016-12-30 15:00:00,32526.0,15,4,12,2016,365,0,1,32799.0,32991.0,33215.0,31298.0,30455.0,33007.166666666664,32075.875,30045.720238095237
2016-12-30 16:00:00,32772.0,16,4,12,2016,365,0,1,32526.0,32799.0,32911.0,31538.0,31106.0,32905.166666666664,32047.166666666668,30058.04761904762
2016-12-30 17:00:00,34374.0,17,4,12,2016,365,0,1,32772.0,32526.0,33984.0,33114.0,33062.0,32869.0,32041.375,30067.964285714286
2016-12-30 18:00:00,37173.0,18,4,12,2016,365,0,1,34374.0,32772.0,36475.0,35967.0,35619.0,33083.833333333336,32057.625,30075.77380952381
2016-12-30 19:00:00,36964.0,19,4,12,2016,365,0,0,37173.0,34374.0,36507.0,36239.0,35443.0,33772.5,32086.708333333332,30085.02380952381
2016-12-30 20:00:00,36398.0,20,4,12,2016,365,0,0,36964.0,37173.0,35962.0,35933.0,34847.0,34434.666666666664,32105.75,30094.07738095238
2016-12-30 21:00:00,35702.0,21,4,12,2016,365,0,0,36398.0,36964.0,35216.0,35402.0,34123.0,35034.5,32123.916666666668,30103.309523809523
2016-12-30 22:00:00,34583.0,22,4,12,2016,365,0,0,35702.0,36398.0,33883.0,34253.0,33088.0,35563.833333333336,32144.166666666668,30112.708333333332
2016-12-30 23:00:00,32935.0,23,4,12,2016,365,0,0,34583.0,35702.0,31972.0,32446.0,31360.0,35865.666666666664,32173.333333333332,30121.60714285714
2016-12-31 00:00:00,31172.0,0,5,12,2016,366,1,0,32935.0,34583.0,30032.0,30498.0,29329.0,35625.833333333336,32213.458333333332,30130.98214285714
2016-12-31 01:00:00,29627.0,1,5,12,2016,366,1,0,31172.0,32935.0,28422.0,28971.0,27517.0,34625.666666666664,32260.958333333332,30141.95238095238
2016-12-31 02:00:00,28744.0,2,5,12,2016,366,1,0,29627.0,31172.0,27513.0,28121.0,26292.0,33402.833333333336,32311.166666666668,30154.511904761905
2016-12-31 03:00:00,28274.0,3,5,12,2016,366,1,0,28744.0,29627.0,27148.0,27621.0,25562.0,32127.166666666668,32362.458333333332,30169.10714285714
2016-12-31 04:00:00,28162.0,4,5,12,2016,366,1,0,28274.0,28744.0,27128.0,27520.0,25259.0,30889.166666666668,32409.375,30185.25
2016-12-31 05:00:00,28434.0,5,5,12,2016,366,1,0,28162.0,28274.0,27763.0,27913.0,25355.0,29819.0,32452.458333333332,30202.529761904763
2016-12-31 06:00:00,29132.0,6,5,12,2016,366,1,0,28434.0,28162.0,29289.0,29151.0,26007.0,29068.833333333332,32480.416666666668,30220.85714285714
2016-12-31 07:00:00,30252.0,7,5,12,2016,366,1,0,29132.0,28434.0,31456.0,31202.0,27109.0,28728.833333333332,32473.875,30239.458333333332
2016-12-31 08:00:00,31056.0,8,5,12,2016,366,1,1,30252.0,29132.0,32902.0,32978.0,28587.0,28833.0,32423.708333333332,30258.166666666668
2016-12-31 09:00:00,31787.0,9,5,12,2016,366,1,1,31056.0,30252.0,33138.0,33748.0,30190.0,29218.333333333332,32346.791666666668,30272.863095238095
2016-12-31 10:00:00,32116.0,10,5,12,2016,366,1,1,31787.0,31056.0,32989.0,34497.0,31651.0,29803.833333333332,32290.5,30282.369047619046
